X,Y,Z,G,S,AVG
-60,1132,12,1133,0,1258
-16,972,56,973,0,1258
60,908,80,913,913,1258
68,944,96,951,0,1258
44,956,128,965,0,1258
48,1092,204,1111,0,1258
-52,1424,184,1436,0,1258
-100,1464,140,1474,0,1258
-176,1632,220,1656,0,1258
-176,1456,156,1474,0,1258
-116,1088,92,1098,0,1258
-200,1080,192,1115,0,1258
-228,1132,124,1161,1161,1258
-260,1100,176,1143,0,1258
-288,1016,248,1084,0,1258
-284,1020,252,1088,0,1258
-308,1168,188,1222,0,1258
-372,1220,112,1280,0,1258
-516,1560,48,1643,0,1255
-500,1156,108,1264,0,1255
-320,1504,-80,1539,0,1255
-328,1600,-16,1633,0,1255
-224,1420,56,1438,0,1255
-164,1328,48,1338,0,1255
-100,1272,12,1275,0,1255
96,1116,-4,1120,0,1255
140,900,64,913,0,1255
48,924,140,935,935,1255
12,1008,112,1014,0,1255
48,1036,60,1038,0,1255
36,1148,112,1154,0,1255
-124,1420,192,1438,0,1255
-144,1376,184,1395,0,1255
-112,1612,96,1618,0,1255
-168,1340,124,1356,0,1255
-160,1020,192,1050,0,1255
-196,1020,160,1050,0,1255
-196,1084,156,1112,1112,1255
-244,1092,240,1144,0,1255
-260,1004,288,1076,0,1255
-240,1080,260,1136,0,1255
-276,1228,224,1278,0,1255
-320,1148,176,1204,0,1255
-384,1440,120,1495,0,1240
-564,1336,164,1459,0,1240
-400,1436,4,1490,0,1240
-348,1564,-4,1602,0,1240
-228,1324,60,1344,0,1240
-168,1264,60,1276,0,1240
-100,1276,48,1280,0,1240
-36,1164,76,1167,0,1240
-32,972,140,982,0,1240
32,896,156,910,910,1240
76,888,124,899,0,1240
76,912,76,918,0,1240
12,992,152,1003,0,1240
-64,1340,188,1354,0,1240
-100,1560,88,1565,0,1240
-208,1548,224,1577,0,1240
-224,1596,284,1636,0,1240
-116,1220,184,1239,0,1240
-112,972,240,1007,0,1240
-132,960,224,994,994,1240
-176,1052,224,1089,0,1240
-196,1020,268,1072,0,1240
-240,1020,304,1091,0,1240
-272,1104,252,1164,0,1240
-340,1276,144,1328,0,1240
-392,1164,152,1237,0,1253
-488,1472,140,1557,0,1253
-500,1264,192,1372,0,1253
-424,1516,76,1576,0,1253
-320,1656,-28,1686,0,1253
-232,1404,24,1423,0,1253
-192,1340,28,1353,0,1253
-136,1308,12,1315,0,1253
-72,1132,48,1135,0,1253
-32,960,76,963,0,1253
48,876,60,879,879,1253
112,880,56,888,0,1253
68,924,88,930,0,1253
12,1020,160,1032,0,1253
-36,1436,144,1443,0,1253
-160,1564,156,1579,0,1253
-196,1728,292,1763,0,1253
-180,1484,280,1520,0,1253
-64,1136,156,1148,0,1253
-232,1112,248,1162,0,1253
-292,1120,284,1191,1191,1253
-260,1048,312,1123,0,1253
-244,1020,292,1088,0,1253
-256,1004,268,1070,0,1253
-308,1168,80,1210,0,1253
-400,1144,92,1215,0,1258
-452,1464,12,1532,0,1258
-468,1240,96,1328,0,1258
-372,1484,-64,1531,0,1258
-328,1528,-4,1562,0,1258
-244,1368,88,1392,0,1258
-208,1368,60,1385,0,1258
-68,1380,-4,1381,0,1258
12,1220,56,1221,0,1258
56,992,92,997,0,1258
68,880,100,888,888,1258
128,888,88,901,0,1258
96,900,76,908,0,1258
48,1136,124,1143,0,1258
-116,1548,124,1557,0,1258
-256,1584,240,1622,0,1258
-228,1732,220,1760,0,1258
12,1340,-8,1340,0,1258
-64,1052,92,1057,0,1258
-272,1040,228,1098,0,1258
-256,1048,176,1093,1093,1258
-228,1020,240,1072,0,1258
-244,928,252,992,0,1258
-264,1048,284,1117,0,1258
-320,1200,76,1244,0,1258
-432,1252,48,1325,0,1269
-576,1440,60,1552,0,1269
-452,1276,60,1355,0,1269
-400,1712,-104,1761,0,1269
-276,1528,-4,1552,0,1269
-256,1336,112,1364,0,1269
-196,1380,76,1395,0,1269
-128,1408,64,1415,0,1269
32,1148,56,1149,0,1269
68,944,100,951,0,1269
96,848,132,863,863,1269
96,896,64,903,0,1269
56,908,124,918,0,1269
-16,1312,156,1321,0,1269
-200,1580,152,1599,0,1269
-228,1592,256,1628,0,1269
-144,1564,204,1583,0,1269
-36,1200,120,1206,0,1269
-100,1100,164,1116,0,1269
-176,1080,224,1116,1116,1269
-192,1092,240,1134,0,1269
-232,1008,292,1074,0,1269
-260,1004,312,1083,0,1269
-264,1148,192,1193,0,1269
-320,1240,64,1282,0,1269
-380,1136,92,1201,0,1263
-484,1404,88,1487,0,1263
-572,1248,252,1395,0,1263
-360,1600,-52,1640,0,1263
-296,1564,4,1591,0,1263
-220,1368,100,1389,0,1263
-220,1356,96,1377,0,1263
-84,1392,-4,1394,0,1263
28,1216,28,1216,0,1263
48,984,112,991,0,1263
44,892,176,910,910,1263
92,928,176,949,0,1263
100,896,152,914,0,1263
48,1092,252,1121,0,1263
-64,1408,128,1415,0,1263
-160,1376,192,1398,0,1263
-208,1756,124,1772,0,1263
-288,1484,176,1521,0,1263
-168,1168,268,1210,0,1263
-136,1084,248,1120,0,1263
-96,1088,268,1124,1124,1263
-168,1020,228,1058,0,1263
-232,952,252,1011,0,1263
-260,1008,228,1065,0,1263
-288,1136,224,1193,0,1263
-304,1212,100,1253,0,1255
-320,1252,156,1301,0,1255
-528,1412,224,1524,0,1255
-488,1436,80,1518,0,1255
-372,1628,-48,1670,0,1255
-192,1464,-8,1476,0,1255
-144,1340,48,1348,0,1255
-144,1308,68,1317,0,1255
-84,1208,48,1211,0,1255
-32,1020,132,1029,0,1255
