G,T,D,S
2147,200.0,446,0
2193,200.0,0,0
2300,200.0,0,0
2793,200.0,0,2793
2225,230.0,646,0
1683,230.0,0,0
1676,230.0,0,0
1819,230.0,0,0
1757,230.0,143,0
1316,230.0,0,0
1044,230.0,0,0
1106,230.0,0,0
1514,230.0,0,0
1792,230.0,0,0
2102,230.0,0,2102
2062,230.0,1058,0
2270,230.0,0,0
2607,230.0,0,0
2473,230.0,545,0
2166,230.0,0,0
2241,230.0,0,0
2806,230.0,0,2806
2533,230.0,640,0
2027,230.0,0,0
1801,230.0,0,0
1636,230.0,0,0
1680,230.0,0,0
1586,230.0,44,0
1254,230.0,0,0
1211,230.0,0,0
1801,230.0,0,0
2169,230.0,0,2169
2167,230.0,958,0
1996,230.0,0,0
1791,230.0,0,0
1809,230.0,0,0
2037,230.0,0,0
1967,230.0,246,0
1917,230.0,0,0
1907,230.0,0,0
2302,230.0,0,2302
2057,230.0,395,0
1699,230.0,0,0
1644,230.0,0,0
1655,230.0,0,0
1474,230.0,11,0
1390,230.0,0,0
1269,230.0,0,0
1359,230.0,0,0
1794,230.0,0,0
1839,230.0,0,1839
1698,200.0,570,0
1600,200.0,0,0
1705,200.0,0,0
1798,200.0,0,0
1773,200.0,198,0
1767,200.0,0,0
1853,200.0,0,0
1850,200.0,86,0
1951,200.0,0,0
1754,200.0,101,0
1504,200.0,0,0
1502,200.0,0,0
1534,200.0,0,0
1546,200.0,0,0
1291,200.0,44,0
1240,200.0,0,0
1372,200.0,0,0
1661,200.0,0,1661
1586,230.0,421,0
1356,230.0,0,0
1264,230.0,0,0
1528,230.0,0,0
1818,230.0,0,0
1779,230.0,554,0
1585,230.0,0,0
1544,230.0,0,0
1849,230.0,0,0
1909,230.0,0,1909
1807,230.0,365,0
1751,230.0,0,0
1704,230.0,0,0
1529,230.0,0,0
1369,230.0,0,0
1252,230.0,0,0
1143,230.0,0,0
1086,230.0,0,0
1373,230.0,0,0
1713,230.0,0,1713
1577,200.0,627,0
1453,200.0,0,0
1473,200.0,0,0
1582,200.0,0,0
1680,200.0,0,0
1644,200.0,227,0
1573,200.0,0,0
1544,200.0,0,0
1751,200.0,0,0
1972,200.0,0,1972
1913,230.0,428,0
1767,230.0,0,0
1643,230.0,0,0
1544,230.0,0,0
1551,230.0,0,0
1450,230.0,7,0
1333,230.0,0,0
1153,230.0,0,0
1327,230.0,0,0
1667,230.0,0,0
1821,230.0,0,1821
1646,230.0,668,0
1566,230.0,0,0
1655,230.0,0,0
1623,230.0,89,0
1772,230.0,0,0
1674,230.0,149,0
1590,230.0,0,0
1916,230.0,0,0
2275,230.0,0,2275
2037,230.0,685,0
1700,230.0,0,0
1549,230.0,0,0
1447,230.0,0,0
1384,230.0,0,0
1277,230.0,0,0
1126,230.0,0,0
1079,230.0,0,0
1251,230.0,0,0
1737,230.0,0,0
2046,230.0,0,2046
1885,230.0,967,0
1717,230.0,0,0
1623,230.0,0,0
1509,230.0,0,0
1460,230.0,0,0
1443,230.0,0,0
1576,230.0,0,0
1557,230.0,133,0
1716,230.0,0,0
1897,230.0,0,0
1826,230.0,340,0
1695,230.0,0,0
1650,230.0,0,0
1484,230.0,0,0
1274,230.0,0,0
1198,230.0,0,0
1086,230.0,0,0
1117,230.0,0,0
879,230.0,31,0
1109,230.0,0,0
1256,230.0,0,0
1414,230.0,0,0
1551,230.0,0,0
1652,230.0,0,1652
1614,200.0,773,0
1338,200.0,0,0
1218,200.0,0,0
1556,200.0,0,0
1753,200.0,0,0
1137,200.0,535,0
1007,200.0,0,0
1183,200.0,0,0
1323,200.0,0,0
1333,200.0,0,0
1404,200.0,0,1404
1175,230.0,397,0
1098,230.0,0,0
1041,230.0,0,0
1146,230.0,0,0
1008,230.0,105,0
987,230.0,0,0
1037,230.0,0,0
973,230.0,50,0
1021,230.0,0,0
1055,230.0,0,0
1150,230.0,0,0
1058,200.0,177,0
