G,T,D,S
1170,230.0,0,0
1025,230.0,0,0
967,230.0,0,0
1098,230.0,0,0
1353,230.0,0,0
1756,230.0,0,1756
1565,230.0,789,0
1952,230.0,0,0
2603,230.0,0,0
2355,230.0,1038,0
1656,230.0,0,0
1022,230.0,0,0
793,230.0,0,0
798,230.0,0,0
1216,230.0,0,0
1381,230.0,0,1381
1339,200.0,588,0
1313,200.0,0,0
1570,200.0,0,0
1779,200.0,0,0
1533,200.0,466,0
1428,200.0,0,0
1364,200.0,0,0
1276,200.0,0,0
1304,200.0,0,0
1413,200.0,0,0
1540,200.0,0,0
1693,200.0,0,1693
1499,130.0,417,0
1477,130.0,0,0
1410,130.0,0,0
1762,130.0,0,0
2261,130.0,0,0
1869,130.0,851,0
1563,130.0,0,0
1319,130.0,0,0
1095,130.0,0,0
951,130.0,0,0
874,130.0,0,0
987,130.0,0,0
1119,130.0,0,0
1482,130.0,0,1482
1237,130.0,608,0
1714,130.0,0,0
2081,130.0,0,0
1545,130.0,844,0
1319,130.0,0,0
1238,130.0,0,0
1247,130.0,0,0
1288,130.0,0,0
1263,130.0,50,0
1254,130.0,0,0
1298,130.0,0,0
1667,130.0,0,0
1711,130.0,0,1711
1452,130.0,457,0
1758,130.0,0,0
2133,130.0,0,0
1889,130.0,681,0
1537,130.0,0,0
1294,130.0,0,0
1073,130.0,0,0
893,130.0,0,0
883,130.0,0,0
992,130.0,0,0
961,130.0,109,0
1389,130.0,0,0
1516,130.0,0,0
1804,130.0,0,0
2121,130.0,0,2121
1579,130.0,1160,0
1353,130.0,0,0
1288,130.0,0,0
1303,130.0,0,0
1299,130.0,15,0
1323,130.0,0,0
1277,130.0,24,0
1383,130.0,0,0
1455,130.0,0,0
1591,130.0,0,0
1636,130.0,0,0
2098,130.0,0,0
2496,130.0,0,2496
1957,230.0,1219,0
1646,230.0,0,0
1276,230.0,0,0
978,230.0,0,0
832,230.0,0,0
649,230.0,0,0
788,230.0,0,0
866,230.0,0,0
1290,230.0,0,0
1851,230.0,0,1851
1841,230.0,1202,0
2240,230.0,0,0
1722,230.0,399,0
1388,230.0,0,0
1259,230.0,0,0
1179,230.0,0,0
1152,230.0,0,0
1215,230.0,0,0
1314,230.0,0,0
1413,230.0,0,0
1503,230.0,0,0
1799,230.0,0,1799
1733,230.0,647,0
1741,230.0,0,0
2138,230.0,0,0
1741,230.0,405,0
1332,230.0,0,0
1165,230.0,0,0
1020,230.0,0,0
868,230.0,0,0
741,230.0,0,0
772,230.0,0,0
935,230.0,0,0
1379,230.0,0,0
1835,230.0,0,0
2024,230.0,0,0
2165,230.0,0,2165
1806,130.0,1424,0
1425,130.0,0,0
1128,130.0,0,0
1120,130.0,0,0
1025,130.0,0,0
1095,130.0,0,0
1172,130.0,0,0
1376,130.0,0,0
1417,130.0,0,0
1636,130.0,0,0
1712,130.0,0,0
1719,130.0,0,0
2113,130.0,0,2113
1762,230.0,1088,0
1395,230.0,0,0
1210,230.0,0,0
986,230.0,0,0
846,230.0,0,0
825,230.0,0,0
956,230.0,0,0
1117,230.0,0,0
1548,230.0,0,1548
1491,200.0,723,0
1638,200.0,0,0
2031,200.0,0,0
1619,200.0,540,0
1229,200.0,0,0
1060,200.0,0,0
978,200.0,0,0
995,200.0,0,0
1129,200.0,0,0
1312,200.0,0,0
1415,200.0,0,0
1481,200.0,0,0
1673,200.0,0,1673
1570,200.0,695,0
1621,200.0,0,0
1940,200.0,0,0
1569,200.0,370,0
1270,200.0,0,0
1136,200.0,0,0
980,200.0,0,0
880,200.0,0,0
823,200.0,0,0
914,200.0,0,0
1105,200.0,0,0
1556,200.0,0,0
1607,200.0,0,0
1759,200.0,0,0
2142,200.0,0,2142
1552,200.0,1319,0
1222,200.0,0,0
1032,200.0,0,0
992,200.0,0,0
972,200.0,0,0
1049,200.0,0,0
1066,200.0,0,0
1295,200.0,0,0
1421,200.0,0,0
1572,200.0,0,0
1666,200.0,0,1666
1600,230.0,694,0
2035,230.0,0,0
1933,230.0,435,0
1436,230.0,0,0
1157,230.0,0,0
1029,230.0,0,0
875,230.0,0,0
807,230.0,0,0
881,230.0,0,0
1061,230.0,0,0
1449,230.0,0,0
1676,230.0,0,1676
1511,200.0,869,0
2175,200.0,0,0
1625,200.0,664,0
1284,200.0,0,0
1219,200.0,0,0
1171,200.0,0,0
1189,200.0,0,0
1235,200.0,0,0
1370,200.0,0,0
1459,200.0,0,1459
1376,200.0,288,0
1753,200.0,0,0
1491,200.0,377,0
1892,200.0,0,0
2257,200.0,0,0
1872,200.0,766,0
1490,200.0,0,0
1243,200.0,0,0
1039,200.0,0,0
915,200.0,0,0
910,200.0,0,0
944,200.0,0,0
879,200.0,0,0
984,200.0,0,0
1412,200.0,0,0
1675,200.0,0,0
2695,200.0,0,2695
1978,130.0,1816,0
1387,130.0,0,0
1093,130.0,0,0
1088,130.0,0,0
1182,130.0,0,0
1110,130.0,94,0
1037,130.0,0,0
1075,130.0,0,0
1506,130.0,0,1506
1398,230.0,469,0
1485,230.0,0,0
1751,230.0,0,0
2174,230.0,0,0
2147,230.0,776,0
1660,230.0,0,0
1255,230.0,0,0
1001,230.0,0,0
937,230.0,0,0
934,230.0,0,0
836,230.0,0,0
911,230.0,0,0
1256,230.0,0,0
1716,230.0,0,1716
1597,130.0,880,0
1350,130.0,0,0
2130,130.0,0,0
1645,130.0,780,0
1498,130.0,0,0
1093,130.0,0,0
1028,130.0,0,0
1103,130.0,0,0
1112,130.0,0,0
1221,130.0,0,0
1387,130.0,0,1387
1366,200.0,359,0
1625,200.0,0,0
1565,200.0,259,0
1880,200.0,0,0
2278,200.0,0,0
1765,200.0,713,0
1384,200.0,0,0
1148,200.0,0,0
1182,200.0,0,0
878,200.0,34,0
884,200.0,0,0
914,200.0,0,0
1006,200.0,0,0
1317,200.0,0,0
1648,200.0,0,0
1960,200.0,0,0
2243,200.0,0,2243
1328,130.0,1365,0
1335,130.0,0,0
1230,130.0,7,0
1196,130.0,0,0
1086,130.0,0,0
1093,130.0,0,0
1232,130.0,0,1232
1197,230.0,146,0
1501,230.0,0,0
1638,230.0,0,0
1723,230.0,0,0
1941,230.0,0,0
2114,230.0,0,2114
1709,130.0,917,0
1420,130.0,0,0
1375,130.0,0,0
1305,130.0,0,0
996,130.0,0,0
832,130.0,0,0
653,130.0,0,0
643,130.0,0,0
755,130.0,0,0
939,130.0,0,0
1193,130.0,0,1193
1073,200.0,550,0
925,200.0,0,0
778,200.0,0,0
790,200.0,0,0
775,200.0,0,0
1001,200.0,0,1001
932,130.0,226,0
1133,130.0,0,0
1070,130.0,201,0
1253,130.0,0,0
1296,130.0,0,0
1022,130.0,226,0
956,130.0,0,0
1090,130.0,0,1090
805,130.0,134,0
698,130.0,0,0
804,130.0,0,0
879,130.0,0,0
1041,130.0,0,0
1079,130.0,0,0
1079,130.0,0,0
1191,130.0,0,0
1361,130.0,0,0
1461,130.0,0,1461
1115,130.0,763,0
921,130.0,0,0
979,130.0,0,0
923,130.0,0,0
876,130.0,0,0
